time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
14579,447370000000000,371992002500154600,2087951697490472200000000000000000000,0,0,0
14580,447400000000000,371892238193817150,2087951697490475000000000000000000000,0,0,0
14581,447430000000000,371792507329897300,2087951697490477500000000000000000000,0,0,0
14582,447460000000000,371692809894943900,2087951697490480200000000000000000000,0,0,0
14583,447490000000000,371593145875510900,2087951697490482800000000000000000000,0,0,0
14584,447520000000000,371493515258160060,2087951697490485500000000000000000000,0,0,0
14585,447550000000000,371393918029458700,2087951697490488000000000000000000000,0,0,0
14586,447580000000000,371294354175980500,2087951697490490800000000000000000000,0,0,0
14587,447610000000000,371194823684305150,2087951697490493500000000000000000000,0,0,0
14588,447640000000000,371095326541018900,2087951697490496000000000000000000000,0,0,0
14589,447670000000000,370995862732714560,2087951697490498800000000000000000000,0,0,0
14590,447700000000000,370896432245991000,2087951697490501400000000000000000000,0,0,0
14591,447730000000000,370797035067453100,2087951697490504000000000000000000000,0,0,0
14592,447760000000000,370697671183712600,2087951697490506700000000000000000000,0,0,0
14593,447790000000000,370598340581387140,2087951697490509400000000000000000000,0,0,0
14594,447820000000000,370499043247100350,2087951697490512000000000000000000000,0,0,0
14595,447850000000000,370399779167482800,2087951697490514700000000000000000000,0,0,0
14596,447880000000000,370300548329171000,2087951697490517400000000000000000000,0,0,0
14597,447910000000000,370201350718807700,2087951697490520000000000000000000000,0,0,0
14598,447940000000000,370102186323041540,2087951697490522700000000000000000000,0,0,0
14599,447970000000000,370003055128528450,2087951697490525300000000000000000000,0,0,0
14600,448000000000000,369903957121929660,2087951697490528000000000000000000000,0,0,0
14601,448030000000000,369804892289913000,2087951697490530600000000000000000000,0,0,0
14602,448060000000000,369705860619152450,2087951697490533300000000000000000000,0,0,0
14603,448090000000000,369606862096328450,2087951697490536000000000000000000000,0,0,0
14604,448120000000000,369507896708127500,2087951697490538600000000000000000000,0,0,0
14605,448150000000000,369408964441242240,2087951697490541300000000000000000000,0,0,0
14606,448180000000000,369310065282371900,2087951697490544000000000000000000000,0,0,0
14607,448210000000000,369211199218221440,2087951697490546600000000000000000000,0,0,0
14608,448240000000000,369112366235502660,2087951697490549200000000000000000000,0,0,0
14609,448270000000000,369013566320932800,2087951697490552000000000000000000000,0,0,0
14610,448300000000000,368914799461236350,2087951697490554600000000000000000000,0,0,0
14611,448330000000000,368816065643143230,2087951697490557200000000000000000000,0,0,0
14612,448360000000000,368717364853389400,2087951697490560000000000000000000000,0,0,0
14613,448390000000000,368618697078717760,2087951697490562500000000000000000000,0,0,0
14614,448420000000000,368520062305877100,2087951697490565200000000000000000000,0,0,0
14615,448450000000000,368421460521622340,2087951697490567800000000000000000000,0,0,0
14616,448480000000000,368322891712714750,2087951697490570500000000000000000000,0,0,0
14617,448510000000000,368224355865921400,2087951697490573000000000000000000000,0,0,0
14618,448540000000000,368125852968016200,2087951697490575800000000000000000000,0,0,0
14619,448570000000000,368027383005778700,2087951697490578500000000000000000000,0,0,0
14620,448600000000000,367928945965994800,2087951697490581000000000000000000000,0,0,0
14621,448630000000000,367830541835456830,2087951697490583800000000000000000000,0,0,0
14622,448660000000000,367732170600962800,2087951697490586400000000000000000000,0,0,0
14623,448690000000000,367633832249317440,2087951697490589000000000000000000000,0,0,0
14624,448720000000000,367535526767331460,2087951697490591700000000000000000000,0,0,0
14625,448750000000000,367437254141821760,2087951697490594400000000000000000000,0,0,0
14626,448780000000000,367339014359611100,2087951697490597000000000000000000000,0,0,0
14627,448810000000000,367240807407528400,2087951697490599700000000000000000000,0,0,0
14628,448840000000000,367142633272409660,2087951697490602400000000000000000000,0,0,0
14629,448870000000000,367044491941095800,2087951697490605000000000000000000000,0,0,0
14630,448900000000000,366946383400434940,2087951697490607700000000000000000000,0,0,0
14631,448930000000000,366848307637280450,2087951697490610300000000000000000000,0,0,0
14632,448960000000000,366750264638492540,2087951697490613000000000000000000000,0,0,0
14633,448990000000000,366652254390937100,2087951697490615600000000000000000000,0,0,0
14634,449020000000000,366554276881486340,2087951697490618300000000000000000000,0,0,0
14635,449050000000000,366456332097019140,2087951697490621000000000000000000000,0,0,0
14636,449080000000000,366358420024419400,2087951697490623600000000000000000000,0,0,0
14637,449110000000000,366260540650577860,2087951697490626300000000000000000000,0,0,0
14638,449140000000000,366162693962391550,2087951697490629000000000000000000000,0,0,0
14639,449170000000000,366064879946763460,2087951697490631600000000000000000000,0,0,0
14640,449200000000000,365967098590601700,2087951697490634200000000000000000000,0,0,0
14641,449230000000000,365869349880822700,2087951697490637000000000000000000000,0,0,0
14642,449260000000000,365771633804346750,2087951697490639600000000000000000000,0,0,0
14643,449290000000000,365673950348101500,2087951697490642200000000000000000000,0,0,0
14644,449320000000000,365576299499020540,2087951697490645000000000000000000000,0,0,0
14645,449350000000000,365478681244043400,2087951697490647500000000000000000000,0,0,0
14646,449380000000000,365381095570115600,2087951697490650200000000000000000000,0,0,0
14647,449410000000000,365283542464189200,2087951697490652800000000000000000000,0,0,0
14648,449440000000000,365186021913221700,2087951697490655500000000000000000000,0,0,0
14649,449470000000000,365088533904177300,2087951697490658000000000000000000000,0,0,0
14650,449500000000000,364991078424026200,2087951697490660800000000000000000000,0,0,0
14651,449530000000000,364893655459744300,2087951697490663500000000000000000000,0,0,0
14652,449560000000000,364796264998313900,2087951697490666000000000000000000000,0,0,0
14653,449590000000000,364698907026723000,2087951697490668800000000000000000000,0,0,0
14654,449620000000000,364601581531966600,2087951697490671400000000000000000000,0,0,0
14655,449650000000000,364504288501044800,2087951697490674000000000000000000000,0,0,0
14656,449680000000000,364407027920964030,2087951697490676700000000000000000000,0,0,0
14657,449710000000000,364309799778737150,2087951697490679400000000000000000000,0,0,0
14658,449740000000000,364212604061382500,2087951697490682000000000000000000000,0,0,0
14659,449770000000000,364115440755925200,2087951697490684700000000000000000000,0,0,0
14660,449800000000000,364018309849395400,2087951697490687400000000000000000000,0,0,0
14661,449830000000000,363921211328830900,2087951697490690000000000000000000000,0,0,0
14662,449860000000000,363824145181273660,2087951697490692700000000000000000000,0,0,0
14663,449890000000000,363727111393773060,2087951697490695300000000000000000000,0,0,0
14664,449920000000000,363630109953383800,2087951697490698000000000000000000000,0,0,0
14665,449950000000000,363533140847167170,2087951697490700600000000000000000000,0,0,0
14666,449980000000000,363436204062190200,2087951697490703300000000000000000000,0,0,0
14667,450010000000000,363339299585525760,2087951697490706000000000000000000000,0,0,0
14668,450040000000000,363242427404253250,2087951697490708600000000000000000000,0,0,0
14669,450070000000000,363145587505457400,2087951697490711300000000000000000000,0,0,0
14670,450100000000000,363048779876229700,2087951697490714000000000000000000000,0,0,0
14671,450130000000000,362952004503667300,2087951697490716600000000000000000000,0,0,0
14672,450160000000000,362855261374873540,2087951697490719200000000000000000000,0,0,0
14673,450190000000000,362758550476957250,2087951697490722000000000000000000000,0,0,0
14674,450220000000000,362661871797034200,2087951697490724600000000000000000000,0,0,0
14675,450250000000000,362565225322224960,2087951697490727200000000000000000000,0,0,0
14676,450280000000000,362468611039657200,2087951697490730000000000000000000000,0,0,0
14677,450310000000000,362372028936464300,2087951697490732500000000000000000000,0,0,0
14678,450340000000000,362275478999785500,2087951697490735200000000000000000000,0,0,0
14679,450370000000000,362178961216765440,2087951697490737800000000000000000000,0,0,0
14680,450400000000000,362082475574556000,2087951697490740500000000000000000000,0,0,0
14681,450430000000000,361986022060314400,2087951697490743100000000000000000000,0,0,0
14682,450460000000000,361889600661203600,2087951697490745800000000000000000000,0,0,0
14683,450490000000000,361793211364392770,2087951697490748500000000000000000000,0,0,0
14684,450520000000000,361696854157057400,2087951697490751000000000000000000000,0,0,0
14685,450550000000000,361600529026378400,2087951697490753800000000000000000000,0,0,0
14686,450580000000000,361504235959543000,2087951697490756400000000000000000000,0,0,0
14687,450610000000000,361407974943744000,2087951697490759000000000000000000000,0,0,0
14688,450640000000000,361311745966181100,2087951697490761700000000000000000000,0,0,0
14689,450670000000000,361215549014058750,2087951697490764400000000000000000000,0,0,0
14690,450700000000000,361119384074588000,2087951697490767000000000000000000000,0,0,0
14691,450730000000000,361023251134986500,2087951697490769700000000000000000000,0,0,0
14692,450760000000000,360927150182476160,2087951697490772400000000000000000000,0,0,0
14693,450790000000000,360831081204286700,2087951697490775000000000000000000000,0,0,0
14694,450820000000000,360735044187652350,2087951697490777700000000000000000000,0,0,0
14695,450850000000000,360639039119813800,2087951697490780300000000000000000000,0,0,0
14696,450880000000000,360543065988018400,2087951697490783000000000000000000000,0,0,0
14697,450910000000000,360447124779518340,2087951697490785700000000000000000000,0,0,0
14698,450940000000000,360351215481571900,2087951697490788300000000000000000000,0,0,0
14699,450970000000000,360255338081444200,2087951697490791000000000000000000000,0,0,0
14700,451000000000000,360159492566405570,2087951697490793600000000000000000000,0,0,0
14701,451030000000000,360063678923731900,2087951697490796300000000000000000000,0,0,0
14702,451060000000000,359967897140706000,2087951697490799000000000000000000000,0,0,0
14703,451090000000000,359872147204615600,2087951697490801600000000000000000000,0,0,0
14704,451120000000000,359776429102755140,2087951697490804200000000000000000000,0,0,0
14705,451150000000000,359680742822424770,2087951697490807000000000000000000000,0,0,0
14706,451180000000000,359585088350930200,2087951697490809600000000000000000000,0,0,0
14707,451210000000000,359489465675583100,2087951697490812200000000000000000000,0,0,0
14708,451240000000000,359393874783701600,2087951697490815000000000000000000000,0,0,0
14709,451270000000000,359298315662609200,2087951697490817500000000000000000000,0,0,0
14710,451300000000000,359202788299635460,2087951697490820200000000000000000000,0,0,0
14711,451330000000000,359107292682116100,2087951697490822800000000000000000000,0,0,0
14712,451360000000000,359011828797391800,2087951697490825500000000000000000000,0,0,0
14713,451390000000000,358916396632810430,2087951697490828200000000000000000000,0,0,0
14714,451420000000000,358820996175724700,2087951697490830800000000000000000000,0,0,0
14715,451450000000000,358725627413493700,2087951697490833500000000000000000000,0,0,0
14716,451480000000000,358630290333482560,2087951697490836000000000000000000000,0,0,0
14717,451510000000000,358534984923061900,2087951697490838800000000000000000000,0,0,0
14718,451540000000000,358439711169608260,2087951697490841400000000000000000000,0,0,0
14719,451570000000000,358344469060504060,2087951697490844000000000000000000000,0,0,0
14720,451600000000000,358249258583137860,2087951697490846700000000000000000000,0,0,0
14721,451630000000000,358154079724903600,2087951697490849400000000000000000000,0,0,0
