time(s),radius(cm),n_photon(cm^-3),n_pairs(cm^-3),n_W,n_Z,n_H
4446,143380000000000,505516464678969540000,2931931978431680400000000000000000000,0,0,0
4447,143410000000000,505199283415068840000,2931931983525328000000000000000000000,0,0,0
4448,143440000000000,504882367445307900000,2931931988612587000000000000000000000,0,0,0
4449,143470000000000,504565716492376300000,2931931993693467000000000000000000000,0,0,0
4450,143500000000000,504249330279310560000,2931931998767977000000000000000000000,0,0,0
4451,143530000000000,503933208529495060000,2931932003836126000000000000000000000,0,0,0
4452,143560000000000,503617350966660700000,2931932008897924000000000000000000000,0,0,0
4453,143590000000000,503301757314884400000,2931932013953380000000000000000000000,0,0,0
4454,143620000000000,502986427298588660000,2931932019002503700000000000000000000,0,0,0
4455,143650000000000,502671360642542140000,2931932024045303400000000000000000000,0,0,0
4456,143680000000000,502356557071857550000,2931932029081789000000000000000000000,0,0,0
4457,143710000000000,502042016311991800000,2931932034111969000000000000000000000,0,0,0
4458,143740000000000,501727738088745660000,2931932039135854000000000000000000000,0,0,0
4459,143770000000000,501413722128263540000,2931932044153452000000000000000000000,0,0,0
4460,143800000000000,501099968157031600000,2931932049164772600000000000000000000,0,0,0
4461,143830000000000,500786475901879060000,2931932054169825000000000000000000000,0,0,0
4462,143860000000000,500473245089976700000,2931932059168618400000000000000000000,0,0,0
4463,143890000000000,500160275448836460000,2931932064161161500000000000000000000,0,0,0
4464,143920000000000,499847566706310700000,2931932069147464000000000000000000000,0,0,0
4465,143950000000000,499535118590592350000,2931932074127535000000000000000000000,0,0,0
4466,143980000000000,499222930830214370000,2931932079101382600000000000000000000,0,0,0
4467,144010000000000,498911003154048100000,2931932084069017000000000000000000000,0,0,0
4468,144040000000000,498599335291304540000,2931932089030447000000000000000000000,0,0,0
4469,144070000000000,498287926971532100000,2931932093985681000000000000000000000,0,0,0
4470,144100000000000,497976777924618000000,2931932098934728500000000000000000000,0,0,0
4471,144130000000000,497665887880785700000,2931932103877599000000000000000000000,0,0,0
4472,144160000000000,497355256570595700000,2931932108814300500000000000000000000,0,0,0
4473,144190000000000,497044883724945460000,2931932113744842500000000000000000000,0,0,0
4474,144220000000000,496734769075067100000,2931932118669234000000000000000000000,0,0,0
4475,144250000000000,496424912352529100000,2931932123587484000000000000000000000,0,0,0
4476,144280000000000,496115313289234100000,2931932128499601000000000000000000000,0,0,0
4477,144310000000000,495805971617419360000,2931932133405594000000000000000000000,0,0,0
4478,144340000000000,495496887069655800000,2931932138305473000000000000000000000,0,0,0
4479,144370000000000,495188059378848000000,2931932143199245000000000000000000000,0,0,0
4480,144400000000000,494879488278233150000,2931932148086920500000000000000000000,0,0,0
4481,144430000000000,494571173501380700000,2931932152968507400000000000000000000,0,0,0
4482,144460000000000,494263114782192440000,2931932157844015000000000000000000000,0,0,0
4483,144490000000000,493955311854901460000,2931932162713452000000000000000000000,0,0,0
4484,144520000000000,493647764454071530000,2931932167576827000000000000000000000,0,0,0
4485,144550000000000,493340472314596950000,2931932172434149300000000000000000000,0,0,0
4486,144580000000000,493033435171702600000,2931932177285427500000000000000000000,0,0,0
4487,144610000000000,492726652760941600000,2931932182130670600000000000000000000,0,0,0
4488,144640000000000,492420124818197300000,2931932186969887000000000000000000000,0,0,0
4489,144670000000000,492113851079681050000,2931932191803085400000000000000000000,0,0,0
4490,144700000000000,491807831281932900000,2931932196630275000000000000000000000,0,0,0
4491,144730000000000,491502065161819460000,2931932201451463300000000000000000000,0,0,0
4492,144760000000000,491196552456534560000,2931932206266660300000000000000000000,0,0,0
4493,144790000000000,490891292903600400000,2931932211075874000000000000000000000,0,0,0
4494,144820000000000,490586286240862770000,2931932215879113400000000000000000000,0,0,0
4495,144850000000000,490281532206494900000,2931932220676387000000000000000000000,0,0,0
4496,144880000000000,489977030538995200000,2931932225467704000000000000000000000,0,0,0
4497,144910000000000,489672780977186000000,2931932230253072000000000000000000000,0,0,0
4498,144940000000000,489368783260214360000,2931932235032500600000000000000000000,0,0,0
4499,144970000000000,489065037127551350000,2931932239805998000000000000000000000,0,0,0
4500,145000000000000,488761542318990800000,2931932244573573000000000000000000000,0,0,0
4501,145030000000000,488458298574650340000,2931932249335233500000000000000000000,0,0,0
4502,145060000000000,488155305634969100000,2931932254090988300000000000000000000,0,0,0
4503,145090000000000,487852563240708800000,2931932258840846000000000000000000000,0,0,0
4504,145120000000000,487550071132952130000,2931932263584815600000000000000000000,0,0,0
4505,145150000000000,487247829053103300000,2931932268322905000000000000000000000,0,0,0
4506,145180000000000,486945836742886500000,2931932273055123000000000000000000000,0,0,0
4507,145210000000000,486644093944346400000,2931932277781478000000000000000000000,0,0,0
4508,145240000000000,486342600399847200000,2931932282501979000000000000000000000,0,0,0
4509,145270000000000,486041355852072800000,2931932287216633600000000000000000000,0,0,0
4510,145300000000000,485740360044024700000,2931932291925451000000000000000000000,0,0,0
4511,145330000000000,485439612719023650000,2931932296628439300000000000000000000,0,0,0
4512,145360000000000,485139113620706950000,2931932301325606700000000000000000000,0,0,0
4513,145390000000000,484838862493030940000,2931932306016961400000000000000000000,0,0,0
4514,145420000000000,484538859080267700000,2931932310702512000000000000000000000,0,0,0
4515,145450000000000,484239103127005700000,2931932315382267700000000000000000000,0,0,0
4516,145480000000000,483939594378149560000,2931932320056236000000000000000000000,0,0,0
4517,145510000000000,483640332578919700000,2931932324724425000000000000000000000,0,0,0
4518,145540000000000,483341317474851160000,2931932329386844000000000000000000000,0,0,0
4519,145570000000000,483042548811793400000,2931932334043500500000000000000000000,0,0,0
4520,145600000000000,482744026335911200000,2931932338694403400000000000000000000,0,0,0
4521,145630000000000,482445749793681400000,2931932343339560300000000000000000000,0,0,0
4522,145660000000000,482147718931894760000,2931932347978980000000000000000000000,0,0,0
4523,145690000000000,481849933497655600000,2931932352612671000000000000000000000,0,0,0
4524,145720000000000,481552393238379100000,2931932357240641000000000000000000000,0,0,0
4525,145750000000000,481255097901793350000,2931932361862899000000000000000000000,0,0,0
4526,145780000000000,480958047235937530000,2931932366479452000000000000000000000,0,0,0
4527,145810000000000,480661240989161600000,2931932371090309000000000000000000000,0,0,0
4528,145840000000000,480364678910126850000,2931932375695478000000000000000000000,0,0,0
4529,145870000000000,480068360747803740000,2931932380294967600000000000000000000,0,0,0
4530,145900000000000,479772286251472450000,2931932384888785300000000000000000000,0,0,0
4531,145930000000000,479476455170723100000,2931932389476940000000000000000000000,0,0,0
4532,145960000000000,479180867255454000000,2931932394059438600000000000000000000,0,0,0
4533,145990000000000,478885522255871540000,2931932398636291000000000000000000000,0,0,0
4534,146020000000000,478590419922490160000,2931932403207503700000000000000000000,0,0,0
4535,146050000000000,478295560006132300000,2931932407773086000000000000000000000,0,0,0
4536,146080000000000,478000942257926700000,2931932412333045000000000000000000000,0,0,0
4537,146110000000000,477706566429308700000,2931932416887389000000000000000000000,0,0,0
4538,146140000000000,477412432272019950000,2931932421436126400000000000000000000,0,0,0
4539,146170000000000,477118539538107470000,2931932425979265500000000000000000000,0,0,0
4540,146200000000000,476824887979924060000,2931932430516814000000000000000000000,0,0,0
4541,146230000000000,476531477350126800000,2931932435048780000000000000000000000,0,0,0
4542,146260000000000,476238307401676750000,2931932439575171000000000000000000000,0,0,0
4543,146290000000000,475945377887840200000,2931932444095996000000000000000000000,0,0,0
4544,146320000000000,475652688562185300000,2931932448611262000000000000000000000,0,0,0
4545,146350000000000,475360239178584360000,2931932453120977000000000000000000000,0,0,0
4546,146380000000000,475068029491211900000,2931932457625150000000000000000000000,0,0,0
4547,146410000000000,474776059254544660000,2931932462123788700000000000000000000,0,0,0
4548,146440000000000,474484328223360800000,2931932466616900000000000000000000000,0,0,0
4549,146470000000000,474192836152740200000,2931932471104493000000000000000000000,0,0,0
4550,146500000000000,473901582798063500000,2931932475586575000000000000000000000,0,0,0
4551,146530000000000,473610567915011500000,2931932480063153400000000000000000000,0,0,0
4552,146560000000000,473319791259565750000,2931932484534237000000000000000000000,0,0,0
4553,146590000000000,473029252588006150000,2931932488999833000000000000000000000,0,0,0
4554,146620000000000,472738951656912850000,2931932493459950000000000000000000000,0,0,0
4555,146650000000000,472448888223164330000,2931932497914595000000000000000000000,0,0,0
4556,146680000000000,472159062043937100000,2931932502363776000000000000000000000,0,0,0
4557,146710000000000,471869472876706000000,2931932506807501500000000000000000000,0,0,0
4558,146740000000000,471580120479242800000,2931932511245778700000000000000000000,0,0,0
4559,146770000000000,471291004609617000000,2931932515678616000000000000000000000,0,0,0
4560,146800000000000,471002125026193800000,2931932520106020000000000000000000000,0,0,0
4561,146830000000000,470713481487634900000,2931932524528000000000000000000000000,0,0,0
4562,146860000000000,470425073752898300000,2931932528944562500000000000000000000,0,0,0
4563,146890000000000,470136901581236500000,2931932533355715600000000000000000000,0,0,0
4564,146920000000000,469848964732197400000,2931932537761467000000000000000000000,0,0,0
4565,146950000000000,469561262965623000000,2931932542161824600000000000000000000,0,0,0
4566,146980000000000,469273796041650100000,2931932546556796000000000000000000000,0,0,0
4567,147010000000000,468986563720707700000,2931932550946389000000000000000000000,0,0,0
4568,147040000000000,468699565763519700000,2931932555330611000000000000000000000,0,0,0
4569,147070000000000,468412801931101730000,2931932559709470000000000000000000000,0,0,0
4570,147100000000000,468126271984762000000,2931932564082973700000000000000000000,0,0,0
4571,147130000000000,467839975686100800000,2931932568451129000000000000000000000,0,0,0
4572,147160000000000,467553912797009740000,2931932572813944600000000000000000000,0,0,0
4573,147190000000000,467268083079672200000,2931932577171427400000000000000000000,0,0,0
4574,147220000000000,466982486296561200000,2931932581523585000000000000000000000,0,0,0
4575,147250000000000,466697122210440800000,2931932585870425500000000000000000000,0,0,0
4576,147280000000000,466411990584364960000,2931932590211956000000000000000000000,0,0,0
4577,147310000000000,466127091181676800000,2931932594548184000000000000000000000,0,0,0
4578,147340000000000,465842423766008700000,2931932598879118000000000000000000000,0,0,0
4579,147370000000000,465557988101281550000,2931932603204764000000000000000000000,0,0,0
4580,147400000000000,465273783951704600000,2931932607525131000000000000000000000,0,0,0
4581,147430000000000,464989811081775000000,2931932611840226000000000000000000000,0,0,0
4582,147460000000000,464706069256276740000,2931932616150056000000000000000000000,0,0,0
4583,147490000000000,464422558240281660000,2931932620454628600000000000000000000,0,0,0
4584,147520000000000,464139277799147500000,2931932624753952000000000000000000000,0,0,0
4585,147550000000000,463856227698518500000,2931932629048033000000000000000000000,0,0,0
4586,147580000000000,463573407704324900000,2931932633336879000000000000000000000,0,0,0
